Type,Age,Breed1,Breed2,Gender,Color1,Color2,Color3,MaturitySize,FurLength,Vaccinated,Dewormed,Sterilized,Health,Quantity,Fee,State,RescuerID,VideoAmt,PhotoAmt,description_wordcount
2,17,243,0,1,1,2,0,3,2,3,1,3,1,1,0,41401,4958,1,2.0,25
1,7,307,109,1,2,3,0,2,2,1,1,1,1,1,0,41330,1877,0,7.0,194
2,2,264,0,2,1,0,0,3,3,2,1,3,1,1,0,41326,512,0,4.0,90
1,4,207,307,2,5,0,0,2,2,1,1,1,1,1,0,41326,2725,0,2.0,60
2,3,266,0,2,1,2,3,2,1,1,1,2,1,1,0,41326,4860,0,17.0,176
2,2,266,266,3,1,7,0,1,1,2,1,2,1,3,0,41326,4009,0,5.0,18
2,3,276,248,2,1,4,7,2,2,2,1,2,1,2,0,41401,71,0,1.0,3
2,9,266,0,2,3,0,0,1,1,3,3,2,1,1,1,41326,5169,0,2.0,1
1,2,307,0,1,2,3,0,2,1,2,2,2,1,1,0,41326,3764,0,1.0,74
1,2,307,307,2,1,2,0,2,2,1,1,2,1,1,0,41326,4007,0,3.0,3
1,2,307,0,1,1,2,0,2,1,1,1,2,1,1,0,41326,2825,0,6.0,138
2,4,266,0,2,2,4,7,2,1,3,3,3,1,1,0,41401,972,0,4.0,12
2,2,266,0,3,1,4,7,2,1,2,2,2,1,4,0,41401,2676,0,5.0,120
2,1,265,0,1,3,6,7,2,2,2,1,2,1,2,0,41401,4015,1,9.0,90
1,4,307,307,1,4,0,0,1,1,1,1,3,1,1,0,41401,655,0,2.0,37
2,4,266,0,2,6,0,0,2,2,1,1,2,1,1,0,41401,3907,0,4.0,49
1,1,307,0,2,2,7,0,2,1,3,3,3,1,1,0,41326,3710,0,3.0,18
2,10,254,0,2,2,4,5,2,1,2,2,2,1,1,0,41336,4292,0,2.0,74
1,2,307,0,3,1,2,7,2,2,1,1,3,1,3,10,41326,1160,3,4.0,22
2,8,265,0,2,1,7,0,2,2,3,3,3,1,1,0,41326,674,0,5.0,165
2,3,266,0,2,1,4,7,2,1,2,2,2,1,1,0,41326,2242,0,1.0,17
1,14,307,0,1,7,0,0,2,1,1,1,2,1,1,0,41326,1549,0,2.0,80
1,36,182,173,1,2,7,0,3,1,1,1,1,2,1,0,41401,1724,0,1.0,33
2,1,266,0,1,1,2,7,1,1,2,2,2,1,1,0,41326,3769,0,4.0,32
1,72,307,0,3,2,0,0,3,1,3,3,3,1,4,0,41330,939,0,2.0,93
2,5,289,303,2,3,6,7,2,1,1,1,2,1,1,0,41326,5033,1,6.0,275
2,2,266,247,1,2,6,0,1,1,2,2,2,1,1,0,41336,1419,0,2.0,50
1,2,307,307,1,2,0,0,2,2,2,1,2,1,1,0,41401,2672,0,5.0,53
1,5,307,0,2,2,0,0,2,1,1,1,3,1,1,0,41327,692,0,1.0,40
1,2,218,307,1,1,3,0,2,2,1,1,2,1,1,0,41326,5451,0,6.0,29
2,6,266,0,1,6,0,0,1,1,1,1,1,1,1,30,41326,2217,0,2.0,20
1,2,307,0,2,1,4,0,2,2,2,2,2,1,3,0,41326,241,0,5.0,92
1,1,207,0,3,1,2,3,1,2,3,3,3,1,2,350,41326,760,0,3.0,4
2,2,266,0,1,1,7,0,1,1,3,1,3,1,2,0,41326,4766,0,1.0,28
2,4,266,0,2,1,2,6,2,1,2,1,2,1,1,0,41326,5257,0,2.0,2
2,2,266,0,1,6,0,0,2,1,2,1,2,1,1,0,41401,2349,0,1.0,23
1,1,307,307,3,1,3,4,1,1,2,2,2,1,6,0,41326,3437,0,4.0,5
1,2,307,0,2,1,2,7,2,1,3,3,2,1,1,0,41326,5451,0,1.0,13
1,4,307,0,2,2,7,0,2,1,1,1,2,1,1,0,41326,3007,0,5.0,92
1,2,76,307,2,1,2,7,2,1,2,1,2,1,1,0,41401,4233,0,7.0,4
2,72,285,0,2,2,0,0,2,3,1,1,1,1,1,0,41326,1893,0,4.0,3
1,1,307,0,2,1,3,0,2,1,1,1,2,1,1,0,41401,2257,0,4.0,68
2,38,266,0,2,1,3,7,3,1,1,1,3,1,1,0,41332,36,0,1.0,38
1,3,307,0,2,1,2,7,2,2,2,2,2,1,1,150,41327,3515,0,3.0,13
2,6,266,0,1,5,7,0,2,1,2,2,2,1,1,0,41326,1941,0,4.0,72
2,4,250,0,1,1,0,0,2,3,1,1,1,1,4,0,41326,4138,0,1.0,128
1,2,307,0,2,7,0,0,2,2,3,3,2,1,1,0,41326,1613,0,1.0,30
1,2,307,218,2,1,7,0,2,2,1,1,2,1,1,0,41326,3764,0,9.0,95
1,2,307,0,1,2,0,0,2,2,2,2,2,1,1,0,41327,4118,0,5.0,25
2,3,266,0,3,2,7,0,2,1,2,2,2,1,3,0,41326,5112,0,2.0,25
2,4,264,285,2,1,3,7,1,3,2,1,2,1,1,250,41326,5149,0,2.0,58
1,54,307,0,3,1,2,5,2,1,3,1,1,1,3,0,41330,4624,0,3.0,62
2,6,266,0,2,1,0,0,1,1,2,2,2,1,1,0,41326,4012,0,1.0,32
2,1,266,0,3,2,4,0,2,1,1,1,2,1,4,0,41327,4502,0,4.0,83
1,12,307,109,1,1,0,0,2,2,3,3,1,1,1,150,41332,1296,0,3.0,56
2,2,300,0,1,4,0,0,1,1,1,1,1,1,1,0,41326,644,0,2.0,91
1,48,179,0,1,5,0,0,1,1,1,1,1,1,1,0,41330,591,0,1.0,20
2,2,266,0,2,1,7,0,1,1,2,1,2,2,1,0,41401,5085,0,2.0,39
1,4,128,307,1,5,0,0,2,1,2,1,2,2,1,0,41326,194,0,1.0,53
1,12,307,0,3,2,0,0,2,2,3,3,3,1,4,0,41401,5186,0,3.0,366
1,3,307,0,2,2,0,0,2,1,1,1,2,1,1,0,41326,5451,0,1.0,21
1,4,307,0,2,1,2,0,2,2,2,1,2,1,1,1,41401,4924,0,1.0,25
1,3,307,0,2,1,0,0,1,1,1,1,2,1,1,100,41401,397,0,2.0,8
2,0,266,0,3,1,3,0,1,1,3,3,3,1,2,0,41326,2226,0,4.0,129
2,2,283,0,3,1,2,7,2,1,2,1,2,1,2,0,41326,2801,0,7.0,118
2,5,266,0,3,4,5,7,1,1,2,2,3,1,4,0,41326,24,0,1.0,53
2,1,266,0,2,1,2,7,1,1,2,2,2,1,3,0,41401,2141,0,2.0,11
2,5,300,0,3,1,2,4,2,2,2,3,2,1,6,0,41401,1101,0,1.0,34
1,48,307,190,1,2,7,0,3,1,1,1,1,1,1,0,41326,3764,0,10.0,131
1,3,307,0,2,1,2,0,2,2,1,1,2,1,1,0,41326,3505,0,3.0,18
2,24,272,0,1,2,7,0,2,1,3,3,2,3,1,0,41332,5400,0,3.0,67
2,5,292,0,1,2,5,0,2,1,1,1,2,1,1,0,41332,4969,0,6.0,172
2,4,265,0,2,4,7,0,1,1,2,1,2,1,1,0,41401,961,0,5.0,30
1,8,307,0,2,2,0,0,2,1,1,1,2,1,1,0,41401,2092,0,1.0,3
1,18,307,0,2,2,6,0,2,2,3,3,3,1,1,0,41401,2080,0,1.0,38
2,2,266,0,3,1,3,4,1,1,2,2,2,1,2,0,41326,1427,0,5.0,16
2,2,266,0,2,1,3,0,1,1,1,1,2,1,1,0,41401,1365,0,1.0,104
2,2,266,0,1,1,6,7,1,1,2,1,2,1,1,0,41326,5200,0,4.0,9
2,3,266,285,1,1,2,7,1,2,2,2,2,1,3,0,41330,2338,0,6.0,15
1,3,307,0,2,7,0,0,2,1,2,2,2,1,1,20,41327,2796,0,1.0,21
1,13,307,0,2,1,2,0,2,1,3,3,1,1,1,0,41326,3399,0,5.0,59
1,9,179,0,1,1,7,0,1,2,1,2,2,1,1,10,41327,1143,0,1.0,28
1,3,307,0,3,2,7,0,2,2,2,2,2,1,3,0,41327,2052,0,4.0,23
2,5,266,247,1,3,4,0,2,1,1,1,2,1,1,100,41335,4216,0,1.0,38
1,1,307,0,2,1,2,0,2,2,2,2,2,1,2,0,41326,5451,0,3.0,20
1,2,39,307,2,1,7,0,2,3,1,1,1,1,1,0,41330,2617,0,1.0,4
1,48,182,0,2,1,2,0,1,1,1,1,1,1,1,0,41326,3764,0,2.0,50
2,2,299,299,2,6,0,0,1,1,3,3,2,1,1,0,41326,2237,0,0.0,20
2,12,307,0,2,1,7,0,2,1,1,1,1,1,1,0,41401,883,0,3.0,8
2,2,265,0,1,1,4,5,3,2,2,1,2,1,1,0,41327,2289,0,4.0,85
2,8,266,266,2,1,2,0,2,1,2,2,2,1,1,0,41332,4197,0,1.0,32
2,4,266,0,1,1,0,0,2,1,2,2,2,1,1,0,41326,4644,0,3.0,28
2,2,264,0,1,2,3,4,2,2,2,1,2,1,1,0,41326,1738,0,2.0,41
2,8,264,0,1,7,0,0,3,3,2,2,3,1,1,100,41326,4916,0,3.0,94
2,6,247,266,2,1,2,7,2,1,2,2,2,1,2,50,41326,2173,0,2.0,2
2,12,299,0,2,3,4,5,2,2,2,2,2,1,1,0,41327,3499,0,1.0,48
1,24,78,0,2,2,0,0,4,1,1,1,1,1,1,0,41326,3764,0,2.0,75
2,2,265,0,2,5,7,0,2,2,1,1,2,1,1,0,41326,658,0,7.0,60
2,3,284,247,1,5,6,0,3,1,2,1,2,1,2,100,41326,3314,0,8.0,38
1,12,307,0,2,2,3,0,2,1,2,2,1,1,1,0,41326,870,0,5.0,167
1,2,307,0,3,1,2,0,2,1,1,1,2,1,2,0,41326,1258,0,1.0,62
1,12,307,307,1,1,2,7,2,2,2,2,2,1,1,0,41367,662,0,7.0,124
1,4,307,0,2,2,0,0,2,1,1,1,2,1,1,0,41326,5451,0,1.0,21
1,3,307,0,2,2,5,0,2,1,1,1,2,1,1,0,41326,1357,0,3.0,50
2,1,266,0,1,2,6,7,3,1,2,1,2,1,1,0,41326,821,0,4.0,142
2,3,265,0,2,1,4,7,1,2,2,2,2,1,1,0,41326,4393,0,1.0,87
1,3,307,0,2,1,2,7,2,1,1,1,2,1,1,0,41330,2389,0,4.0,47
2,1,265,0,2,5,6,7,2,3,2,2,2,1,2,0,41326,5101,0,2.0,6
2,1,265,0,3,1,7,0,2,2,2,2,2,1,2,0,41326,1294,0,1.0,26
2,3,266,266,2,1,0,0,2,1,1,1,2,1,1,0,41326,510,0,7.0,144
1,6,307,0,1,2,7,0,2,1,1,1,2,1,1,0,41326,4913,1,8.0,137
1,2,307,0,2,1,0,0,2,2,2,1,2,1,1,0,41330,677,0,3.0,30
1,2,307,0,3,1,2,7,2,1,2,1,1,1,3,0,41332,3012,0,3.0,17
1,2,307,0,2,2,0,0,2,1,1,1,2,1,1,0,41327,692,0,1.0,4
2,3,247,0,1,2,7,0,2,2,2,2,2,1,1,0,41401,2866,0,3.0,18
2,2,266,254,2,2,0,0,1,1,2,2,2,1,1,0,41326,4882,0,4.0,19
1,12,307,0,2,2,7,0,2,1,1,1,3,1,1,0,41401,5186,0,1.0,14
1,2,103,307,2,1,2,0,2,1,2,2,2,1,1,0,41401,1285,0,1.0,12
2,2,265,0,1,6,0,0,2,2,2,1,1,1,1,30,41326,2477,0,2.0,56
1,3,307,0,2,1,0,0,2,1,2,2,1,1,1,0,41326,1644,0,1.0,31
1,2,307,0,1,2,0,0,2,2,3,3,2,1,1,0,41326,5451,0,5.0,17
1,3,307,0,2,1,2,0,2,1,3,3,2,1,2,0,41326,2954,0,1.0,2
1,3,307,0,2,1,2,7,2,2,1,1,2,1,1,200,41326,3576,0,2.0,24
2,8,266,0,1,1,0,0,2,1,1,1,2,1,1,0,41326,2725,1,1.0,33
2,3,265,0,3,2,4,7,2,1,2,2,2,1,4,0,41335,3961,0,4.0,26
2,1,266,0,1,3,4,7,1,1,2,2,2,1,1,0,41326,4116,0,2.0,55
2,12,250,270,1,1,4,0,3,3,3,3,3,1,1,0,41326,3157,0,2.0,19
2,2,266,266,3,3,6,0,2,1,2,1,2,1,2,0,41326,3211,0,1.0,56
2,2,266,0,1,1,0,0,1,2,3,2,3,1,1,0,41401,406,0,2.0,55
1,36,20,0,1,1,2,5,2,2,3,1,3,1,1,0,41401,5252,0,3.0,8
2,18,265,0,1,7,0,0,2,2,1,1,1,1,1,0,41401,4233,0,5.0,16
1,3,307,0,1,1,2,0,2,2,2,2,2,1,1,0,41332,1963,0,4.0,1
1,3,307,0,1,5,7,0,1,1,1,1,2,1,1,150,41401,2257,0,2.0,121
1,1,307,0,1,1,0,0,2,2,2,1,2,1,1,0,41326,3401,0,4.0,72
2,22,283,0,3,2,4,5,3,1,2,2,1,1,2,0,41342,2381,0,2.0,40
2,3,265,0,1,4,0,0,3,2,1,1,2,1,1,150,41326,5,0,3.0,69
2,24,264,0,2,2,0,0,2,3,1,1,1,1,1,150,41336,237,0,1.0,36
2,1,266,0,3,1,7,0,1,1,2,2,2,1,3,0,41326,4593,0,5.0,22
2,5,299,266,1,4,7,0,2,1,2,1,2,1,1,0,41326,679,0,3.0,61
1,54,307,0,1,2,0,0,2,2,3,3,3,1,1,0,41401,118,0,2.0,50
1,2,307,0,2,5,7,0,3,1,1,1,2,1,1,50,41326,2504,0,4.0,27
1,4,307,0,2,5,0,0,2,1,1,1,2,1,1,0,41326,701,0,4.0,52
2,4,266,0,3,4,7,0,2,1,2,1,2,1,2,0,41326,916,0,3.0,51
2,4,285,0,2,1,2,0,1,2,3,1,3,1,1,50,41401,2476,0,2.0,45
2,5,266,0,2,4,6,7,2,1,2,1,1,1,1,0,41327,3499,0,3.0,33
2,4,266,0,1,7,0,0,2,1,3,3,2,1,1,0,41326,4427,1,3.0,78
1,12,307,0,1,5,0,0,2,1,2,1,2,1,1,0,41326,2725,0,3.0,1
1,36,195,0,2,1,7,0,1,1,1,1,1,1,1,0,41326,2171,0,2.0,30
1,4,307,0,1,2,7,0,2,1,2,2,2,1,1,0,41401,3934,0,2.0,9
1,36,307,0,1,3,4,5,2,2,2,2,2,1,1,0,41326,1879,0,1.0,17
1,2,307,0,1,1,0,0,2,1,1,1,2,1,1,0,41326,2346,0,1.0,84
1,7,307,103,2,1,2,0,2,2,1,1,1,1,1,0,41336,392,0,3.0,28
2,24,266,0,2,1,0,0,2,1,2,2,1,1,1,0,41326,1548,0,1.0,2
2,2,264,266,2,5,0,0,2,2,2,2,2,1,1,80,41326,3314,0,5.0,50
2,2,285,266,1,1,7,0,2,2,2,2,2,1,1,0,41401,4131,0,6.0,69
2,7,285,266,2,2,7,0,2,1,2,2,2,1,1,65,41401,2194,0,6.0,68
1,2,307,0,2,2,0,0,2,1,2,2,2,1,2,0,41326,3596,0,2.0,43
1,3,141,0,2,1,0,0,3,1,1,1,3,1,1,0,41326,3781,0,0.0,190
1,3,307,307,2,2,0,0,1,1,2,2,2,1,1,0,41326,2717,0,4.0,62
1,2,307,0,1,2,7,0,2,1,1,1,2,1,5,50,41326,4026,0,1.0,58
2,6,266,0,2,1,4,7,1,1,2,1,1,1,1,0,41326,194,0,1.0,49
1,12,307,0,2,1,0,0,2,2,1,1,1,1,1,0,41401,1004,0,1.0,33
1,7,307,0,3,2,5,0,2,1,2,1,1,1,2,0,41326,4694,0,2.0,86
1,2,307,0,2,1,0,0,1,1,1,1,2,1,1,0,41401,4942,0,2.0,57
1,4,206,103,2,1,2,0,3,2,1,1,2,1,1,600,41326,2335,0,2.0,45
2,5,264,264,2,2,5,6,2,2,1,1,1,1,2,30,41326,4392,0,10.0,94
2,2,266,306,2,1,7,0,1,1,3,3,3,1,1,0,41401,4516,0,5.0,47
1,2,307,141,2,2,5,0,2,1,1,1,1,1,1,0,41330,1017,0,1.0,190
2,1,285,266,2,1,7,0,2,2,2,2,2,1,1,50,41327,5466,0,9.0,17
1,24,141,0,2,5,0,0,2,2,3,3,3,1,1,0,41401,2896,0,1.0,8
2,4,266,0,1,1,7,0,2,1,2,2,2,1,1,0,41401,848,0,1.0,40
1,1,307,307,2,1,7,0,2,2,1,1,3,1,1,0,41335,2770,0,3.0,72
2,12,266,0,1,1,2,7,2,1,2,2,2,1,1,100,41326,3090,0,3.0,26
1,72,152,0,1,2,0,0,1,1,1,1,2,2,1,0,41326,2207,0,4.0,35
2,2,289,266,1,1,7,0,1,1,2,2,2,1,2,50,41401,4302,0,6.0,87
1,36,103,307,2,5,0,0,3,2,1,1,1,1,1,0,41401,2257,0,1.0,177
1,60,141,0,2,3,4,0,3,1,3,3,3,1,1,0,41326,4656,0,2.0,37
2,2,266,0,1,2,7,0,1,1,2,2,2,1,1,0,41326,2705,0,5.0,106
1,3,307,103,2,1,0,0,2,2,1,1,2,1,1,0,41326,4007,0,5.0,3
1,2,307,0,1,1,7,0,1,1,2,2,2,1,1,0,41401,2146,0,4.0,25
1,12,307,0,2,7,0,0,3,1,1,1,1,1,1,0,41401,1832,0,0.0,83
1,1,307,0,1,1,2,0,2,3,2,2,2,1,1,0,41327,2813,0,3.0,29
1,1,307,0,2,1,2,7,2,2,2,2,2,1,1,0,41327,2813,0,2.0,15
2,2,266,0,1,2,7,0,2,1,2,2,2,1,1,0,41326,4785,0,4.0,112
1,2,307,0,2,1,2,0,2,1,1,1,2,1,1,0,41326,3293,0,1.0,42
2,2,266,0,2,1,2,0,2,1,2,2,2,1,1,20,41326,4932,0,1.0,18
2,2,265,0,1,2,0,0,3,2,2,1,3,1,1,0,41326,512,0,2.0,13
1,3,307,0,1,2,7,0,2,2,1,1,2,1,1,200,41326,3576,0,2.0,6
1,3,307,0,2,1,0,0,2,1,2,2,2,1,1,0,41326,4594,0,5.0,71
1,12,69,0,2,2,3,5,2,3,1,1,2,1,1,0,41326,2216,0,2.0,21
1,2,307,307,2,2,0,0,2,2,1,1,2,1,1,0,41326,4007,0,5.0,2
1,4,307,0,1,1,7,0,2,1,1,1,2,1,1,0,41326,5189,0,1.0,57
1,2,307,0,3,2,5,7,2,1,3,3,3,1,4,0,41326,1328,1,4.0,12
1,48,307,0,2,2,7,0,1,2,1,1,1,1,1,0,41326,4679,0,2.0,108
1,2,307,0,2,2,0,0,2,1,2,1,2,1,1,80,41326,5427,0,1.0,14
1,2,307,307,1,2,7,0,2,2,1,1,2,1,1,0,41326,4007,0,4.0,2
2,1,266,0,1,1,7,0,1,2,2,2,2,1,1,0,41326,4729,0,4.0,6
1,2,307,0,2,1,2,5,2,1,1,1,2,1,3,0,41326,3064,0,7.0,74
1,1,307,0,1,1,2,3,2,2,2,2,2,1,1,0,41326,1046,0,9.0,15
1,48,205,0,1,5,7,0,1,3,1,1,1,2,1,400,41326,3007,0,2.0,214
1,2,307,0,2,1,2,0,2,1,2,2,2,1,1,20,41327,2796,0,1.0,32
2,3,303,0,1,1,6,0,2,1,3,3,3,1,1,0,41401,1899,0,2.0,84
1,3,307,0,2,5,0,0,2,2,2,2,2,1,1,0,41326,3667,0,5.0,6
2,36,276,285,1,7,0,0,3,3,1,1,1,1,1,0,41327,5286,0,8.0,237
1,12,307,307,3,1,2,7,3,2,3,3,3,1,2,0,41326,2406,0,2.0,50
2,2,266,266,3,1,2,7,1,1,1,1,2,1,2,0,41332,1482,0,4.0,49
2,3,266,0,2,6,7,0,1,1,3,3,3,1,1,0,41401,4155,0,3.0,18
1,2,307,0,2,7,0,0,2,2,1,1,2,1,1,0,41330,1159,0,1.0,10
2,7,266,0,2,4,5,7,2,1,2,2,2,1,1,50,41326,3090,0,2.0,28
2,4,292,265,2,1,2,7,2,2,2,1,1,1,1,50,41401,3402,0,10.0,12
2,2,266,0,1,6,0,0,2,1,1,1,2,1,1,50,41401,1311,0,5.0,98
1,4,307,0,1,1,7,0,2,1,1,1,1,1,1,0,41326,2577,0,4.0,87
1,36,103,307,2,1,2,0,3,2,3,3,3,1,1,0,41326,653,1,6.0,53
2,2,266,0,1,2,4,5,2,2,2,1,2,1,1,0,41327,3499,0,4.0,23
2,8,266,265,3,1,5,0,2,2,2,2,2,1,2,0,41401,3936,0,1.0,93
2,1,265,0,1,5,6,7,2,2,1,1,2,1,1,0,41401,5186,0,2.0,18
2,2,266,0,2,1,3,7,2,1,2,2,2,1,1,10,41336,3617,0,2.0,1
1,2,307,0,3,1,7,0,2,1,2,1,2,1,2,0,41401,5186,0,18.0,50
1,12,307,0,2,2,7,0,2,2,1,1,1,1,1,100,41327,5513,0,3.0,103
1,10,178,0,1,7,0,0,1,3,1,1,1,1,1,500,41401,4592,0,3.0,14
1,2,307,0,3,1,4,7,2,1,2,2,2,1,6,0,41401,4483,0,6.0,15
1,1,307,0,2,1,0,0,2,1,2,2,2,1,1,0,41327,1130,0,1.0,21
1,4,173,76,1,1,2,7,2,1,2,2,2,1,1,0,41326,5519,0,4.0,13
2,1,265,0,2,1,0,0,1,1,2,2,3,1,1,0,41401,3603,0,2.0,31
2,12,266,0,1,7,0,0,3,1,3,3,2,2,1,0,41326,1976,0,3.0,8
2,4,266,0,1,6,7,0,1,1,1,1,2,1,1,0,41326,1035,0,4.0,154
2,0,266,0,3,5,7,0,1,1,2,2,2,1,5,0,41401,3987,0,7.0,149
1,12,119,0,2,1,6,7,3,2,3,3,1,1,1,350,41332,3595,0,8.0,208
1,10,197,307,2,7,0,0,2,1,3,3,3,1,2,0,41401,2357,0,5.0,82
2,120,266,0,2,6,7,0,2,1,1,1,1,1,1,50,41326,3818,0,17.0,281
2,30,266,0,1,5,0,0,2,1,2,1,2,1,1,0,41326,5551,0,1.0,4
1,2,307,0,1,1,2,0,2,1,2,2,2,1,1,0,41401,3074,0,5.0,8
2,2,266,0,1,3,7,0,2,2,2,2,2,1,1,0,41326,4191,0,1.0,16
1,30,307,307,1,2,0,0,2,1,3,3,3,1,1,20,41326,2441,0,1.0,32
1,3,307,0,2,2,0,0,2,1,1,1,2,1,1,0,41327,692,0,3.0,48
2,2,266,0,1,1,2,7,1,1,2,2,2,1,1,0,41326,3931,0,3.0,54
1,18,307,0,2,2,0,0,2,1,1,1,1,1,1,50,41326,2477,0,2.0,165
2,14,266,0,1,3,7,0,2,1,1,1,1,1,2,0,41401,1032,0,10.0,125
1,11,307,0,2,5,7,0,2,1,3,3,1,1,1,0,41326,141,0,1.0,56
2,2,266,0,2,1,2,7,1,1,2,2,2,1,1,0,41327,659,0,11.0,30
2,72,266,0,2,3,4,7,1,1,2,2,1,1,1,0,41326,2456,0,2.0,202
1,2,307,0,2,1,2,0,2,2,2,2,2,1,1,0,41326,2527,0,1.0,39
1,2,307,0,2,2,7,0,2,1,1,1,3,1,1,0,41327,692,0,1.0,42
1,3,307,307,1,3,7,0,2,1,1,1,2,1,1,0,41401,5397,0,2.0,5
1,3,307,307,2,2,7,0,2,2,2,2,2,1,1,0,41332,580,0,1.0,13
1,36,195,0,1,7,0,0,1,1,1,1,2,1,1,0,41401,4220,0,1.0,8
1,3,307,0,2,1,2,0,2,2,1,1,2,1,1,150,41401,2257,0,2.0,68
1,4,218,2,2,1,2,7,2,1,2,1,2,1,1,0,41326,3764,0,5.0,53
1,1,307,0,2,2,0,0,2,1,3,3,3,1,4,0,41401,1899,0,5.0,43
1,2,307,0,1,1,0,0,2,1,1,1,2,1,1,0,41326,2504,0,4.0,30
1,12,307,0,1,5,0,0,2,2,3,3,2,1,1,0,41401,1308,1,5.0,123
1,1,307,0,2,2,7,0,2,2,2,2,3,1,2,0,41401,5382,0,7.0,53
2,24,266,0,3,1,4,7,3,1,3,1,1,1,5,0,41401,3749,0,5.0,381
1,1,307,307,2,1,2,0,2,2,2,2,2,1,1,0,41326,3019,0,4.0,51
2,12,292,267,2,6,0,0,3,1,3,3,2,1,5,50,41326,4385,0,11.0,104
2,0,266,0,3,1,6,7,2,1,1,1,1,1,5,0,41326,4681,0,3.0,13
2,69,285,276,1,1,2,7,3,3,1,1,1,1,1,200,41401,3606,0,3.0,66
1,84,205,169,1,5,0,0,1,3,1,1,1,1,1,50,41326,2316,0,4.0,170
2,7,266,0,2,2,6,7,2,1,3,1,1,1,1,0,41401,1512,0,6.0,168
1,2,218,307,2,1,7,0,2,2,2,1,2,1,1,0,41326,3764,0,3.0,84
2,30,266,0,1,1,7,0,2,1,1,1,1,1,1,30,41326,2217,0,3.0,20
2,3,266,0,2,5,6,0,2,1,2,1,2,1,1,0,41401,3815,0,1.0,37
1,36,152,0,2,1,2,3,1,1,1,1,2,1,1,0,41326,3224,0,1.0,31
2,0,292,0,3,1,5,7,2,2,2,2,2,1,5,0,41326,5267,0,5.0,78
2,10,264,0,2,3,6,0,2,3,3,3,3,1,1,0,41401,5225,0,3.0,60
1,24,178,0,1,7,0,0,1,3,1,1,2,1,1,300,41401,3824,0,2.0,20
1,18,155,155,1,5,7,0,3,2,2,1,2,1,1,0,41401,3144,0,3.0,67
1,2,307,0,1,2,0,0,2,1,2,2,2,1,1,0,41326,4938,0,1.0,75
2,17,282,0,2,4,6,7,3,3,1,1,2,1,1,500,41401,1760,0,3.0,8
2,0,265,0,1,2,5,0,1,2,2,2,2,1,1,0,41326,1139,0,4.0,21
2,1,266,0,1,1,5,7,1,1,2,2,2,1,1,0,41326,500,0,4.0,44
2,13,266,0,2,3,4,0,1,1,1,1,2,1,1,0,41401,2250,0,3.0,3
1,2,307,307,1,7,0,0,2,2,2,2,2,1,1,0,41401,3013,0,3.0,22
2,3,266,0,1,1,2,7,2,1,2,1,2,1,1,0,41326,3118,0,6.0,32
1,10,60,0,1,2,7,0,1,1,1,1,1,1,1,500,41401,4233,0,9.0,39
2,12,266,0,1,1,7,0,2,1,1,1,1,1,1,0,41327,3499,0,5.0,58
2,1,299,0,1,6,0,0,1,1,2,2,2,1,1,0,41326,4427,0,6.0,76
2,3,266,0,2,6,7,0,1,1,2,1,2,1,1,0,41326,1454,0,1.0,14
1,24,178,307,1,4,7,0,1,2,3,3,3,1,1,0,41401,5186,0,9.0,89
1,5,307,103,2,1,2,0,3,2,3,1,2,1,1,0,41326,3928,0,4.0,72
1,96,75,0,1,2,0,0,2,1,3,3,1,1,1,0,41401,3713,0,1.0,74
1,4,103,189,1,1,2,0,2,1,3,3,2,1,1,0,41326,5523,0,3.0,131
2,4,266,0,2,3,0,0,1,1,1,1,2,1,1,0,41326,199,0,2.0,40
1,2,307,141,2,2,0,0,2,2,1,1,2,1,1,0,41326,5451,0,0.0,28
1,72,141,109,3,3,4,0,3,1,1,1,1,1,2,0,41326,4267,0,2.0,126
2,4,266,241,1,1,0,0,2,1,1,1,2,1,1,0,41401,2877,0,0.0,44
1,14,206,0,2,1,7,0,3,1,1,1,2,1,1,0,41332,3151,0,1.0,35
1,6,307,0,1,2,7,0,2,1,1,1,3,1,1,0,41327,4502,0,1.0,56
2,4,283,0,1,6,7,0,2,1,1,1,2,1,1,0,41326,4458,1,5.0,27
2,31,264,0,2,1,4,7,2,3,1,1,1,1,1,0,41401,3449,0,2.0,35
1,6,141,141,3,7,0,0,2,1,1,1,3,1,2,0,41401,102,0,3.0,27
1,3,307,307,3,1,2,0,2,1,2,2,2,1,2,0,41326,2506,0,3.0,77
2,4,266,0,3,1,4,7,1,1,1,1,3,1,2,0,41326,1941,0,2.0,9
2,1,266,0,1,4,0,0,1,1,1,1,2,1,1,0,41326,5374,0,3.0,24
1,1,307,0,3,1,2,7,2,1,2,2,2,1,6,0,41401,3223,0,13.0,202
2,36,265,299,2,2,0,0,2,2,1,1,1,1,1,0,41327,3499,0,1.0,60
2,12,266,0,1,6,7,0,2,1,1,1,1,1,1,0,41401,1311,0,2.0,123
2,3,247,243,1,3,4,5,2,1,2,2,2,1,1,0,41326,1669,0,3.0,156
2,24,285,0,2,1,2,0,2,3,1,1,3,1,1,350,41326,1171,0,13.0,87
2,12,265,0,1,1,7,0,2,2,1,1,1,1,1,0,41401,607,0,2.0,57
2,2,266,0,2,3,0,0,2,1,2,2,2,1,1,0,41326,3213,0,3.0,10
2,2,266,0,1,1,2,5,2,1,2,2,2,1,9,0,41401,4429,0,11.0,22
2,8,265,0,3,2,5,6,3,2,1,1,2,1,2,100,41327,3415,0,3.0,18
