Type,Age,Breed1,Breed2,Gender,Color1,Color2,Color3,MaturitySize,FurLength,Vaccinated,Dewormed,Sterilized,Health,Quantity,Fee,State,VideoAmt,PhotoAmt,description_wordcount,age_category
2,0,265,0,2,7,0,0,2,2,2,2,3,1,1,0,41326,0,1.0,60,0.0
2,3,265,0,2,7,0,0,1,2,2,1,2,1,1,50,41401,0,4.0,38,0.0
1,2,307,0,2,6,0,0,2,1,2,2,2,1,1,0,41326,0,2.0,122,0.0
2,7,266,0,2,6,7,0,2,1,1,1,1,1,1,0,41327,0,4.0,70,2.0
2,3,266,0,2,1,4,7,2,1,2,2,2,1,1,0,41326,0,1.0,17,0.0
1,1,205,207,1,1,2,0,1,2,2,2,2,1,2,350,41401,0,3.0,24,0.0
2,3,265,0,1,5,7,0,1,2,3,3,2,1,1,0,41401,0,2.0,65,0.0
1,1,307,0,2,1,0,0,1,1,2,1,2,1,1,0,41326,0,2.0,105,0.0
2,1,266,0,1,1,4,7,1,1,2,2,2,1,2,0,41324,0,2.0,28,0.0
1,1,307,0,2,2,0,0,2,1,2,2,2,1,1,0,41326,0,2.0,27,0.0
1,72,307,0,2,4,0,0,3,2,2,2,2,1,1,0,41326,0,2.0,19,1.0
1,16,307,0,1,1,5,7,2,1,1,1,1,1,1,50,41326,0,1.0,20,1.0
2,5,266,292,1,2,7,0,1,1,2,2,2,1,1,0,41326,0,4.0,70,0.0
1,1,307,173,2,1,3,0,3,1,2,1,2,1,1,0,41401,0,1.0,32,0.0
1,6,307,307,2,2,0,0,2,1,1,1,1,1,1,0,41327,0,3.0,79,0.0
2,5,266,0,2,6,7,0,1,1,1,1,2,1,1,0,41401,0,5.0,12,0.0
2,3,266,0,2,1,2,5,2,1,2,1,2,1,1,0,41326,0,2.0,86,0.0
2,7,303,266,2,2,5,6,2,2,1,1,1,1,1,100,41326,0,4.0,48,2.0
2,3,266,0,2,6,7,0,1,1,2,1,2,1,1,0,41326,0,1.0,14,0.0
1,24,182,0,2,5,0,0,1,1,1,1,2,1,1,0,41401,0,1.0,35,1.0
1,2,307,0,2,1,2,0,2,1,2,1,2,1,2,0,41401,0,2.0,66,0.0
2,2,266,266,2,1,0,0,2,1,2,2,2,1,1,0,41326,0,23.0,20,0.0
1,72,213,0,2,1,7,0,2,2,1,1,1,1,1,200,41327,0,0.0,1,1.0
1,2,307,0,1,1,7,0,2,1,2,2,2,1,1,0,41401,0,1.0,3,0.0
2,24,296,0,1,2,5,7,2,1,2,2,2,1,1,0,41326,0,3.0,33,1.0
1,42,307,0,2,1,0,0,2,1,1,1,1,1,1,0,41326,0,3.0,10,1.0
1,22,205,218,1,1,7,0,2,3,1,1,1,1,1,150,41401,0,3.0,16,1.0
1,4,307,0,2,2,4,7,2,1,1,1,2,1,5,0,41326,0,8.0,89,0.0
1,0,119,307,1,1,7,0,2,2,3,3,2,1,1,0,41401,0,4.0,39,0.0
1,2,307,0,3,1,2,7,2,2,3,3,3,1,5,0,41325,0,4.0,12,0.0
2,1,266,0,1,1,7,0,2,1,3,3,3,1,1,0,41326,0,4.0,22,0.0
1,2,307,0,1,1,2,7,2,1,1,1,2,1,1,0,41326,0,1.0,11,0.0
2,1,266,0,2,4,0,0,2,1,2,1,2,1,1,0,41326,0,1.0,32,0.0
2,5,266,0,1,6,0,0,1,1,1,1,2,1,1,0,41401,0,3.0,19,0.0
1,36,109,0,2,3,0,0,3,3,1,1,2,1,1,0,41330,0,5.0,134,1.0
1,1,307,0,1,1,0,0,2,1,1,1,2,1,1,0,41326,0,4.0,52,0.0
2,2,266,0,3,1,4,6,1,1,2,2,2,1,3,0,41401,0,0.0,23,0.0
2,24,266,0,3,1,3,7,2,1,2,2,2,1,3,0,41401,0,1.0,15,1.0
1,2,307,0,2,5,0,0,2,1,1,1,2,1,1,90,41415,0,1.0,58,0.0
1,8,307,0,2,2,0,0,1,1,1,1,1,1,1,0,41401,0,2.0,47,2.0
1,2,307,0,2,1,2,0,1,1,2,1,2,1,1,0,41330,0,5.0,41,0.0
2,5,306,0,2,1,7,0,2,1,1,1,1,1,1,0,41401,0,3.0,87,0.0
2,4,264,0,2,1,4,7,2,2,1,1,2,1,1,100,41335,0,5.0,47,0.0
2,2,266,0,1,2,0,0,2,1,1,1,2,1,1,0,41401,0,3.0,372,0.0
1,36,78,0,1,1,0,0,3,1,1,1,2,1,1,0,41326,0,0.0,4,1.0
1,12,65,0,2,2,0,0,2,2,3,3,3,1,1,0,41401,0,1.0,10,2.0
1,36,307,0,1,7,0,0,3,3,1,1,1,1,1,0,41325,0,2.0,47,1.0
2,5,266,0,2,1,0,0,2,1,1,1,2,1,2,0,41326,0,5.0,248,0.0
2,3,266,0,2,1,6,7,1,1,2,1,3,2,1,0,41326,0,5.0,92,0.0
2,5,285,266,1,7,0,0,1,1,2,2,3,1,1,0,41330,0,0.0,4,0.0
1,1,307,0,3,1,2,0,1,1,3,3,3,1,5,0,41401,0,5.0,29,0.0
1,48,72,307,2,3,0,0,1,1,1,1,1,1,1,70,41325,0,4.0,82,1.0
1,1,307,0,1,1,2,0,2,1,1,1,2,1,1,0,41401,0,1.0,129,0.0
2,3,266,0,1,1,2,6,2,1,2,2,2,1,1,0,41326,0,3.0,17,0.0
1,36,69,0,2,3,0,0,1,3,3,3,3,1,1,0,41326,0,3.0,15,1.0
2,8,301,266,2,2,5,0,1,2,1,1,2,1,1,0,41401,0,4.0,8,2.0
1,4,307,0,2,1,2,5,2,2,1,1,2,1,1,0,41326,0,6.0,138,0.0
1,2,307,307,2,1,0,0,2,2,2,3,3,1,4,0,41326,0,3.0,5,0.0
1,2,307,0,3,1,2,7,2,1,2,2,2,1,7,0,41326,0,3.0,9,0.0
1,4,307,0,2,5,0,0,2,1,1,1,3,1,1,0,41327,0,1.0,40,0.0
2,6,265,0,1,5,0,0,2,2,3,3,2,1,1,0,41326,0,3.0,71,0.0
2,24,266,0,2,5,0,0,2,1,2,1,1,1,1,0,41326,0,1.0,54,1.0
2,2,243,0,2,1,5,7,2,2,2,2,2,1,1,0,41326,0,3.0,19,0.0
2,1,266,0,2,2,5,0,2,1,1,1,2,1,1,0,41324,0,6.0,144,0.0
1,15,72,0,1,2,7,0,1,1,1,1,2,1,1,0,41326,0,3.0,21,1.0
1,26,307,0,2,7,0,0,2,2,1,1,1,1,1,0,41326,0,2.0,61,1.0
2,2,266,0,2,3,4,0,2,1,3,3,3,1,1,0,41326,0,1.0,65,0.0
2,1,265,265,2,1,2,3,2,2,2,2,2,1,1,0,41326,0,19.0,15,0.0
1,49,109,0,1,2,3,5,2,2,1,1,1,1,1,0,41326,0,3.0,40,1.0
1,3,307,0,1,2,0,0,2,1,1,1,2,1,1,50,41330,0,5.0,10,0.0
1,15,307,0,2,1,0,0,2,1,1,1,1,1,1,0,41326,0,3.0,10,1.0
2,12,266,0,1,6,0,0,2,1,2,1,1,1,1,0,41336,0,0.0,33,2.0
2,3,266,0,1,1,3,7,2,2,2,2,2,1,1,0,41326,0,5.0,4,0.0
2,2,264,0,1,6,7,0,1,3,3,3,3,1,1,0,41401,0,5.0,112,0.0
2,2,285,265,1,1,0,0,3,2,2,2,2,1,1,250,41401,0,6.0,17,0.0
2,24,285,0,3,6,0,0,1,2,3,2,3,1,2,0,41326,0,1.0,13,1.0
1,12,307,0,2,1,2,0,2,1,1,1,1,1,1,0,41326,0,5.0,12,2.0
1,4,307,0,2,1,2,7,2,1,1,1,2,1,1,0,41326,0,2.0,4,0.0
1,48,82,0,2,2,7,0,2,1,3,3,3,1,1,0,41326,0,7.0,24,1.0
2,1,265,0,3,4,5,7,2,1,2,2,2,1,3,0,41326,0,2.0,54,0.0
1,2,307,0,1,1,2,7,2,1,2,2,2,1,2,0,41327,0,1.0,7,0.0
2,96,299,0,2,6,0,0,3,1,1,1,1,1,1,0,41401,0,1.0,26,3.0
2,6,266,0,2,6,7,0,1,1,1,1,1,1,1,50,41326,0,3.0,32,0.0
1,36,307,0,2,2,0,0,2,1,2,2,2,1,1,0,41401,1,20.0,201,1.0
1,24,307,0,1,3,0,0,2,3,3,3,3,1,1,0,41327,0,1.0,46,1.0
1,2,307,109,2,3,0,0,2,2,2,2,2,1,1,0,41401,0,3.0,12,0.0
2,2,264,0,2,6,7,0,2,3,2,2,2,1,1,0,41325,0,6.0,79,0.0
2,3,265,0,3,1,6,7,2,2,2,1,2,1,2,0,41401,0,2.0,62,0.0
1,2,307,0,2,2,0,0,1,1,1,1,2,1,1,0,41324,0,3.0,135,0.0
1,9,109,0,2,3,0,0,3,3,1,1,2,1,1,0,41401,1,8.0,332,2.0
2,6,292,0,2,1,6,7,1,1,1,1,2,1,1,0,41327,0,2.0,4,0.0
1,24,15,0,1,2,0,0,2,1,1,1,2,1,1,400,41327,0,2.0,131,1.0
1,29,307,0,1,2,7,0,2,1,1,1,1,1,1,0,41326,0,1.0,137,1.0
1,2,307,0,1,1,2,5,2,2,2,2,2,1,1,0,41327,0,2.0,30,0.0
2,1,266,0,1,2,3,7,2,1,2,2,2,1,1,0,41327,0,5.0,173,0.0
1,1,307,307,1,1,7,0,2,2,2,2,2,1,1,100,41330,0,3.0,31,0.0
2,2,266,0,1,2,7,0,2,2,1,1,2,1,1,0,41326,0,2.0,44,0.0
2,3,266,0,2,1,4,7,1,1,1,1,2,1,1,0,41401,0,4.0,36,0.0
2,12,266,0,1,3,0,0,1,1,1,1,1,1,1,0,41327,0,1.0,36,2.0
1,72,141,0,1,5,0,0,3,1,1,1,2,1,1,0,41326,0,3.0,40,1.0
1,12,307,0,1,2,0,0,2,1,1,1,1,1,1,0,41326,0,4.0,9,2.0
2,19,266,0,1,6,7,0,2,1,3,3,2,1,1,0,41326,0,2.0,71,1.0
2,3,266,0,3,1,2,6,2,1,2,1,2,1,4,0,41342,0,3.0,38,0.0
2,12,265,0,1,1,2,7,3,2,1,1,1,1,1,0,41326,0,12.0,18,2.0
1,36,307,0,1,3,5,0,2,3,1,1,1,1,1,0,41326,0,4.0,51,1.0
2,2,266,0,2,7,0,0,2,2,2,1,2,1,1,0,41327,0,4.0,30,0.0
1,48,205,0,2,5,6,0,1,3,3,1,3,1,1,0,41326,0,3.0,72,1.0
2,12,300,0,2,2,7,0,2,2,1,1,1,1,1,0,41326,0,1.0,8,2.0
1,38,76,0,2,1,7,0,2,1,1,1,2,1,1,0,41326,0,3.0,112,1.0
2,2,265,0,2,4,0,0,2,2,3,3,3,1,1,0,41326,0,3.0,17,0.0
2,0,285,0,3,1,2,7,2,2,2,2,2,1,3,0,41401,0,3.0,28,0.0
2,28,266,0,1,3,0,0,2,1,2,2,2,1,1,0,41401,0,5.0,26,1.0
2,10,285,299,2,1,6,7,2,2,1,1,2,1,1,300,41401,0,1.0,44,2.0
1,2,307,0,1,1,2,7,2,2,2,2,2,1,4,0,41326,0,4.0,81,0.0
1,7,307,307,2,7,0,0,2,1,1,1,1,1,2,0,41326,0,5.0,30,2.0
1,2,31,307,2,1,0,0,3,2,1,1,2,1,1,0,41326,0,7.0,45,0.0
1,1,307,0,2,1,0,0,1,1,2,1,3,1,1,0,41401,0,4.0,104,0.0
1,24,307,0,1,2,0,0,2,1,1,1,1,1,1,50,41326,0,4.0,20,1.0
1,18,231,0,1,2,5,7,1,2,1,1,2,1,1,0,41327,0,4.0,90,1.0
2,1,299,0,3,3,5,6,1,1,1,1,3,1,4,0,41401,0,2.0,49,0.0
1,12,307,0,1,2,0,0,2,1,1,1,1,1,1,0,41326,0,3.0,9,2.0
2,18,266,0,1,3,4,0,1,1,1,1,1,1,1,30,41326,0,3.0,34,1.0
2,3,266,0,2,2,0,0,2,1,2,2,2,1,1,0,41401,0,4.0,12,0.0
1,2,307,0,2,5,0,0,2,1,3,3,3,1,1,0,41401,0,1.0,19,0.0
1,2,307,0,1,2,7,0,1,1,1,1,2,1,1,150,41327,0,2.0,1,0.0
1,12,195,179,1,6,0,0,1,2,1,1,3,1,1,100,41401,0,2.0,7,2.0
1,1,307,0,2,2,7,0,3,1,2,2,2,1,1,0,41326,0,5.0,78,0.0
2,3,266,0,3,1,4,5,2,3,2,2,2,1,2,0,41335,0,14.0,99,0.0
2,3,266,0,2,1,2,5,1,1,2,2,2,1,1,0,41401,0,5.0,172,0.0
1,48,128,147,2,7,0,0,2,1,3,1,3,1,1,0,41336,0,1.0,58,1.0
1,60,205,0,1,5,0,0,1,3,1,1,2,1,1,0,41324,0,1.0,221,1.0
2,4,265,0,2,2,0,0,2,1,1,1,2,1,1,0,41327,0,1.0,1,0.0
1,26,179,307,2,1,6,7,1,3,1,1,3,1,1,50,41324,0,4.0,53,1.0
2,3,265,0,3,1,6,7,1,2,2,3,3,1,5,0,41336,0,2.0,21,0.0
1,29,307,0,2,1,2,5,2,1,1,1,1,1,1,0,41401,0,9.0,59,1.0
1,12,7,307,1,2,0,0,2,1,3,3,3,1,1,300,41401,0,3.0,3,2.0
2,1,266,0,2,6,7,0,2,1,3,3,3,1,1,0,41326,0,3.0,13,0.0
1,4,307,0,1,2,0,0,2,1,2,1,2,1,1,0,41326,0,2.0,184,0.0
1,3,307,0,1,5,0,0,2,1,1,1,2,1,1,0,41326,0,4.0,59,0.0
1,1,39,307,2,1,3,7,3,2,2,1,2,1,1,0,41401,0,2.0,74,0.0
2,1,285,266,2,1,7,0,2,2,2,2,2,1,1,50,41327,0,9.0,17,0.0
2,12,265,0,2,6,7,0,2,2,1,1,1,1,1,0,41327,0,3.0,33,2.0
1,5,307,307,1,7,0,0,2,1,2,2,2,1,1,0,41324,1,10.0,71,0.0
1,3,307,0,1,1,7,0,2,1,1,1,2,1,2,100,41336,0,5.0,42,0.0
1,10,228,228,3,2,7,0,2,1,1,1,2,1,2,0,41326,0,2.0,25,2.0
2,4,284,283,2,4,0,0,3,2,1,1,3,1,1,0,41326,0,3.0,52,0.0
2,2,266,0,3,1,2,7,2,1,2,2,2,1,4,0,41401,0,5.0,16,0.0
2,12,254,0,3,1,3,7,1,1,1,1,1,1,5,0,41325,0,3.0,43,2.0
1,60,307,0,1,2,0,0,2,1,1,2,1,1,1,0,41327,0,4.0,125,1.0
1,96,205,0,1,1,7,0,1,1,1,1,3,1,1,0,41326,0,1.0,39,3.0
1,24,187,0,2,1,7,0,3,2,1,1,2,1,1,0,41330,0,5.0,8,1.0
2,8,266,0,1,1,2,7,2,1,1,1,1,1,1,0,41401,0,1.0,71,2.0
1,1,307,0,3,1,2,7,2,2,2,2,2,1,7,0,41326,0,4.0,79,0.0
2,18,265,0,2,5,7,0,2,1,2,2,2,1,1,0,41401,0,3.0,15,1.0
2,2,266,0,1,7,0,0,2,1,2,1,2,1,1,0,41401,0,12.0,214,0.0
2,36,266,0,3,2,7,0,2,1,1,1,1,1,5,0,41325,0,1.0,33,1.0
2,2,264,0,1,1,2,7,3,2,2,2,2,1,1,50,41335,0,4.0,44,0.0
1,12,218,128,2,7,0,0,2,2,1,1,1,1,1,0,41401,0,5.0,94,2.0
1,3,307,0,2,2,0,0,2,2,3,3,3,1,1,0,41401,0,1.0,32,0.0
1,30,109,0,3,3,0,0,3,2,1,1,2,1,2,0,41326,1,3.0,75,1.0
1,36,189,0,1,1,2,0,3,2,1,1,2,1,1,400,41327,0,1.0,5,1.0
1,2,307,0,3,1,2,7,2,1,2,2,2,1,3,0,41401,0,3.0,28,0.0
1,2,307,0,1,2,7,0,2,1,1,1,2,1,1,0,41326,0,2.0,22,0.0
2,1,265,0,2,5,7,0,1,2,2,2,2,1,1,0,41326,0,3.0,29,0.0
2,25,285,292,2,1,2,3,2,3,3,3,3,1,7,0,41327,0,5.0,72,1.0
1,20,307,0,1,1,0,0,2,2,1,1,2,1,1,0,41326,0,2.0,121,1.0
1,24,307,0,2,1,2,7,2,2,3,3,2,1,4,150,41401,0,3.0,46,1.0
1,4,307,0,2,1,7,0,2,2,1,1,2,1,1,0,41327,0,2.0,20,0.0
1,12,109,0,2,3,4,5,3,2,1,1,2,1,1,0,41327,0,3.0,1,2.0
1,24,307,307,2,2,5,6,2,1,1,1,1,1,1,200,41401,0,1.0,13,1.0
2,2,266,0,3,6,7,0,2,1,2,2,2,1,5,0,41326,0,2.0,31,0.0
1,2,307,0,3,1,2,4,1,1,2,2,2,1,6,0,41326,0,10.0,49,0.0
1,2,307,0,1,1,2,0,2,1,2,2,2,1,1,0,41326,1,3.0,59,0.0
2,3,265,265,2,2,6,0,1,2,2,2,2,1,2,0,41336,0,4.0,4,0.0
1,2,307,307,1,1,3,5,2,2,1,1,2,1,1,0,41326,0,0.0,102,0.0
1,2,307,189,1,1,0,0,3,1,2,2,2,1,2,0,41326,0,2.0,23,0.0
1,1,307,0,1,1,2,0,2,2,1,1,2,1,1,0,41326,0,5.0,29,0.0
1,12,307,0,1,7,0,0,2,1,1,1,1,1,1,0,41326,0,5.0,12,2.0
1,39,307,0,2,1,2,0,2,2,1,1,1,1,1,50,41326,0,1.0,20,1.0
2,28,266,0,2,1,2,7,1,2,1,1,1,1,1,0,41401,0,2.0,103,1.0
2,4,266,303,2,1,2,3,2,1,2,1,2,1,1,0,41326,0,3.0,39,0.0
1,36,179,207,2,5,0,0,2,2,1,3,1,1,1,0,41324,0,2.0,33,1.0
2,8,266,0,1,5,7,0,2,1,1,1,2,1,1,0,41326,4,7.0,54,2.0
2,2,292,265,1,2,5,0,2,1,2,2,2,1,2,50,41327,0,9.0,17,0.0
2,1,285,264,3,1,4,7,2,2,2,2,3,1,9,250,41326,0,5.0,4,0.0
2,1,266,0,1,1,6,0,1,1,2,2,2,1,1,0,41401,0,6.0,7,0.0
2,2,266,0,1,1,4,0,2,1,3,1,2,1,1,0,41326,0,5.0,136,0.0
2,2,264,0,1,1,7,0,1,3,3,3,3,1,1,0,41401,0,1.0,49,0.0
1,1,307,0,3,1,2,5,2,1,1,1,2,1,6,10,41327,0,4.0,97,0.0
2,1,266,0,1,1,7,0,1,1,2,2,2,1,1,0,41326,0,4.0,68,0.0
1,3,213,307,1,1,2,7,2,2,2,1,2,1,1,0,41335,0,3.0,29,0.0
1,1,307,0,3,1,2,7,2,2,2,2,2,1,6,0,41401,0,5.0,42,0.0
1,2,307,0,2,2,5,7,2,1,2,2,2,1,4,0,41336,0,7.0,20,0.0
2,2,266,266,3,3,0,0,2,1,1,1,2,1,2,0,41332,0,15.0,36,0.0
1,3,20,307,2,1,2,7,2,1,1,1,2,1,1,0,41401,0,8.0,40,0.0
2,3,266,0,3,2,5,7,1,1,2,2,2,1,2,0,41401,0,1.0,39,0.0
1,1,307,0,3,1,7,0,2,2,2,2,2,1,2,0,41326,1,10.0,78,0.0
2,2,266,266,2,1,3,5,1,2,2,2,2,1,1,10,41326,0,1.0,21,0.0
1,3,307,0,2,1,2,0,1,1,2,2,2,1,1,0,41327,0,1.0,1,0.0
2,9,265,0,3,1,3,7,2,2,2,2,2,1,4,0,41401,0,1.0,36,2.0
2,2,266,0,2,2,6,0,2,1,2,1,2,1,1,0,41327,0,6.0,50,0.0
2,2,266,0,3,1,3,7,2,2,2,2,2,1,3,1,41401,0,20.0,69,0.0
1,36,307,0,1,2,5,0,3,2,1,1,1,1,2,0,41326,0,7.0,87,1.0
1,24,307,0,2,1,2,7,2,1,1,1,1,1,1,0,41327,0,1.0,55,1.0
1,5,307,0,2,2,7,0,2,1,1,1,1,1,1,0,41326,0,5.0,79,0.0
2,1,266,266,3,4,7,0,1,1,2,2,2,1,3,0,41401,0,4.0,16,0.0
1,24,307,0,2,4,5,7,1,1,1,1,1,1,1,50,41326,0,3.0,206,1.0
1,2,307,0,2,7,0,0,2,2,1,1,2,1,1,0,41330,0,1.0,10,0.0
1,9,147,0,1,7,0,0,1,2,1,1,2,1,1,0,41326,0,0.0,86,2.0
1,24,307,119,1,2,0,0,2,2,1,1,2,1,1,0,41326,0,4.0,35,1.0
1,17,307,0,2,1,2,5,3,1,1,1,1,1,1,0,41401,0,3.0,93,1.0
2,12,266,299,2,5,7,0,2,1,2,2,1,1,1,0,41327,0,2.0,40,2.0
1,1,307,0,3,1,2,0,2,2,1,1,1,1,7,0,41326,0,5.0,21,0.0
2,2,266,0,1,3,4,7,2,1,2,2,2,2,1,0,41401,0,4.0,48,0.0
1,3,119,109,1,2,5,7,2,1,3,3,2,1,1,0,41327,0,7.0,28,0.0
2,16,266,0,2,1,2,7,1,1,1,3,1,1,1,35,41326,0,3.0,133,1.0
1,24,307,307,1,2,0,0,3,1,1,1,1,1,1,200,41401,0,1.0,16,1.0
1,2,307,0,2,1,3,7,1,1,2,2,2,1,3,0,41336,0,2.0,24,0.0
1,2,141,307,1,2,0,0,2,1,2,2,2,1,1,0,41326,0,0.0,78,0.0
2,2,265,266,3,1,4,0,2,2,2,2,2,1,2,0,41401,0,2.0,32,0.0
1,10,307,0,1,1,4,7,3,2,1,1,2,1,1,0,41401,2,7.0,108,2.0
1,1,307,307,2,1,7,0,2,2,1,1,3,1,1,0,41335,0,3.0,72,0.0
1,2,307,0,2,1,2,0,2,2,1,1,2,1,1,0,41330,0,3.0,8,0.0
1,1,307,307,1,5,7,0,2,2,2,1,2,1,1,0,41326,0,8.0,33,0.0
1,54,307,218,1,2,7,0,2,2,1,1,1,1,1,180,41326,0,1.0,16,1.0
2,48,266,0,1,3,5,7,2,1,1,1,1,1,1,0,41401,0,1.0,75,1.0
2,3,266,0,2,6,0,0,2,1,2,2,2,1,1,0,41326,0,1.0,8,0.0
2,1,283,266,2,2,5,0,2,1,2,1,2,1,1,0,41401,0,4.0,57,0.0
1,2,307,0,3,1,7,0,2,1,2,2,2,1,4,0,41401,0,5.0,26,0.0
1,36,307,0,1,1,7,0,3,1,3,3,3,2,1,0,41326,0,1.0,76,1.0
1,2,307,0,2,1,7,0,2,1,1,1,2,1,1,150,41326,0,15.0,98,0.0
2,0,266,265,3,1,4,5,1,2,2,2,2,1,5,0,41401,0,7.0,73,0.0
1,12,307,0,1,1,2,0,1,1,1,1,1,1,1,0,41330,0,3.0,27,2.0
2,1,266,265,1,5,0,0,2,1,2,2,2,1,1,0,41330,0,2.0,40,0.0
2,4,285,266,3,1,2,6,1,3,1,3,2,1,3,0,41326,0,6.0,166,0.0
2,12,266,0,1,6,0,0,2,1,1,2,1,1,1,0,41401,0,4.0,27,2.0
1,12,307,0,2,2,0,0,2,2,2,2,2,1,1,0,41401,0,1.0,84,2.0
1,24,307,0,2,2,0,0,1,2,3,3,3,1,1,0,41326,0,3.0,14,1.0
2,10,264,0,2,3,6,0,2,3,3,3,3,1,1,0,41401,0,3.0,60,2.0
2,26,266,0,1,7,0,0,2,1,1,1,1,1,1,20,41401,0,0.0,27,1.0
1,8,307,0,2,2,0,0,2,1,1,1,1,1,1,0,41326,0,2.0,5,2.0
2,2,265,0,2,1,5,7,1,2,2,2,2,2,1,0,41326,0,6.0,80,0.0
1,12,119,307,2,6,7,0,2,2,1,2,1,1,1,150,41326,0,12.0,103,2.0
2,7,264,0,1,4,7,0,2,3,2,1,2,1,1,0,41401,0,5.0,49,2.0
1,12,109,307,2,2,0,0,2,2,1,1,1,1,1,0,41332,0,6.0,16,2.0
2,2,292,0,1,2,5,0,2,1,2,1,2,1,1,0,41327,0,2.0,38,0.0
2,5,266,0,1,1,2,5,2,1,2,1,1,1,1,0,41401,0,17.0,246,0.0
1,1,307,0,2,2,5,7,2,1,1,1,2,1,1,35,41326,0,5.0,100,0.0
1,2,307,0,1,3,7,0,3,3,1,1,2,1,1,0,41401,3,11.0,397,0.0
1,9,307,0,1,1,2,0,1,1,1,1,2,1,1,0,41401,0,13.0,78,2.0
1,3,307,0,2,5,7,0,2,1,1,1,2,1,1,0,41326,0,1.0,82,0.0
1,24,152,0,1,1,2,0,1,1,3,3,2,1,1,0,41326,0,4.0,77,1.0
1,2,307,0,3,1,2,5,1,1,3,3,3,1,4,0,41401,0,1.0,108,0.0
1,7,307,307,1,5,7,0,2,2,2,1,2,1,1,0,41327,0,0.0,72,2.0
1,2,307,0,3,1,2,7,2,1,2,2,2,1,6,0,41327,0,2.0,11,0.0
2,4,266,0,2,1,2,6,2,1,2,1,2,1,1,0,41326,0,2.0,2,0.0
2,24,266,0,1,6,7,0,2,2,3,3,3,1,1,0,41330,0,3.0,50,1.0
1,12,307,0,2,2,3,0,2,1,3,1,3,1,1,0,41326,0,1.0,166,2.0
1,2,307,0,2,1,2,0,2,1,2,2,2,1,1,0,41401,0,2.0,158,0.0
2,112,266,0,1,1,7,0,1,1,2,2,2,1,1,0,41401,0,5.0,50,3.0
2,20,266,0,2,1,2,4,1,1,3,3,2,1,1,0,41326,0,2.0,84,1.0
1,2,307,0,1,2,0,0,2,1,1,1,2,1,1,0,41326,0,5.0,10,0.0
1,12,307,0,2,5,7,0,2,2,2,2,1,1,1,0,41335,0,3.0,83,2.0
1,12,307,0,1,1,2,5,2,2,3,3,3,1,11,0,41326,0,3.0,95,2.0
1,3,307,0,2,3,0,0,2,1,2,2,2,2,1,0,41326,0,3.0,23,0.0
2,1,265,0,2,1,3,7,2,2,2,1,2,1,1,0,41326,0,1.0,58,0.0
2,3,299,0,2,2,3,0,2,1,1,1,2,1,1,0,41327,0,1.0,37,0.0
2,24,264,0,1,1,7,0,3,3,2,2,3,1,1,0,41326,0,5.0,177,1.0
1,6,307,0,2,2,0,0,2,1,1,1,2,1,1,0,41327,0,1.0,37,0.0
2,1,288,271,2,2,7,0,3,3,2,2,2,1,1,0,41326,0,0.0,22,0.0
2,3,266,0,1,5,7,0,1,1,1,1,1,1,2,0,41336,0,4.0,55,0.0
2,24,243,0,2,1,2,3,2,1,1,1,1,1,1,0,41401,0,1.0,54,1.0
2,2,265,0,3,1,4,7,1,2,2,2,2,1,2,0,41326,0,2.0,101,0.0
2,3,266,0,2,2,0,0,2,1,2,2,2,1,1,0,41401,0,2.0,6,0.0
2,24,266,0,1,1,2,7,2,1,2,1,1,1,1,100,41326,0,5.0,217,1.0
1,6,307,0,2,2,0,0,2,1,3,3,3,1,1,0,41401,0,3.0,109,0.0
1,12,307,0,2,1,2,0,1,1,1,1,3,2,1,0,41326,0,2.0,124,2.0
2,8,266,0,1,3,4,0,2,2,2,1,2,1,1,0,41326,0,5.0,17,2.0
1,1,307,0,3,1,2,7,2,2,2,2,2,1,7,0,41401,0,11.0,10,0.0
2,1,266,0,1,3,7,0,2,1,2,1,2,1,3,0,41401,0,9.0,57,0.0
1,2,307,0,1,1,0,0,2,1,3,3,3,1,1,0,41326,0,1.0,40,0.0
2,2,264,0,1,1,0,0,2,3,2,3,3,1,1,0,41401,1,3.0,6,0.0
2,7,264,0,1,5,6,7,2,3,3,3,3,1,1,0,41401,1,11.0,251,2.0
1,12,200,307,2,2,7,0,2,1,2,2,2,1,1,0,41326,0,3.0,11,2.0
1,60,178,0,1,2,0,0,1,2,3,1,2,1,1,0,41401,0,3.0,63,1.0
1,96,307,0,2,1,2,0,2,1,1,1,1,1,1,0,41325,0,2.0,56,3.0
2,3,266,0,3,2,6,7,1,1,2,2,2,1,5,0,41327,0,7.0,202,0.0
2,4,264,0,1,2,0,0,1,3,1,1,2,1,1,0,41401,0,1.0,138,0.0
2,1,266,0,2,1,4,5,1,1,1,1,2,1,1,0,41326,0,3.0,64,0.0
2,3,243,0,2,2,0,0,1,1,2,1,2,1,1,0,41336,0,4.0,119,0.0
1,9,307,0,2,1,4,7,1,1,2,2,2,1,1,10,41326,0,4.0,8,2.0
1,1,307,0,1,1,7,0,2,1,2,3,2,1,1,0,41326,0,4.0,37,0.0
2,24,266,0,1,1,0,0,3,1,1,1,1,1,1,0,41326,0,1.0,28,1.0
1,2,307,0,1,1,3,0,2,2,1,1,2,1,1,0,41401,0,3.0,71,0.0
1,60,179,0,2,5,7,0,1,2,1,1,1,1,1,0,41326,0,3.0,72,1.0
