Type,Age,Breed1,Breed2,Gender,Color1,Color2,Color3,MaturitySize,FurLength,Vaccinated,Dewormed,Sterilized,Health,Quantity,Fee,State,RescuerID,VideoAmt,PetID,PhotoAmt,AdoptionSpeed,description_wordcount
1,1,307,0,2,2,0,0,2,1,2,2,2,1,1,0,41401,5149,0,fe5dc391c,2.0,1,39
1,72,307,0,2,4,0,0,3,2,2,2,2,1,1,0,41326,3982,0,139e9d198,2.0,0,19
2,2,266,0,1,1,6,0,1,1,2,2,2,1,1,0,41326,1516,2,fa3174b75,5.0,0,42
1,2,307,141,2,2,7,0,2,2,2,2,2,1,1,0,41401,3838,0,dc40c2612,2.0,1,25
2,2,266,0,2,3,4,0,2,1,3,3,3,1,1,0,41326,6911,0,187b47e89,1.0,0,65
2,3,266,0,2,4,7,0,2,1,1,1,2,1,1,0,41326,3453,0,468ba458d,2.0,2,1
2,2,266,0,1,1,2,7,1,1,2,1,2,2,1,0,41326,3373,0,390cdc0ec,18.0,0,53
1,24,307,0,1,1,2,7,2,1,1,1,2,1,1,0,41326,4529,0,7c5a912a5,4.0,3,33
2,0,266,0,3,1,5,7,2,2,2,2,2,1,4,0,41326,5541,0,9c31047a7,3.0,1,58
2,6,266,0,2,1,6,7,1,1,1,1,1,1,1,0,41401,585,0,e989ad83f,4.0,2,154
2,12,266,0,1,2,6,7,2,1,2,1,1,1,1,0,41401,1037,0,2cdb96709,5.0,2,105
2,3,265,0,1,1,2,3,1,2,1,1,1,1,1,0,41332,5240,0,d9f512b8b,5.0,3,57
1,24,189,0,1,1,2,0,3,1,2,1,1,1,1,800,41326,4791,0,619d6fdf8,7.0,2,95
1,2,109,307,2,1,2,5,2,2,1,1,2,1,4,0,41401,6621,0,69d413ff2,15.0,0,22
1,16,307,0,1,1,5,7,2,1,1,1,1,1,1,50,41326,2804,0,6888b8513,1.0,0,20
1,2,307,0,1,2,0,0,2,2,1,1,2,1,1,0,41326,4199,0,548351895,1.0,2,44
2,1,265,265,3,1,4,7,2,2,3,3,3,1,4,0,41326,5145,0,e4f17eace,8.0,2,33
2,4,266,0,1,5,7,0,2,2,2,1,2,1,1,0,41326,1766,0,86633bd75,5.0,0,45
2,1,266,0,3,1,0,0,2,1,2,2,2,1,4,0,41401,1026,0,05935bf08,3.0,4,68
1,4,117,307,2,2,5,0,2,1,2,2,2,1,1,0,41401,4340,0,a37a24a58,5.0,1,41
1,5,307,0,2,1,2,7,2,2,1,1,2,1,1,150,41327,4078,1,86629a3ee,2.0,0,62
2,3,265,0,3,3,0,0,2,2,2,2,2,1,2,0,41401,4670,0,7f434b444,3.0,2,37
1,12,109,0,1,3,0,0,3,3,1,1,2,1,1,0,41326,6891,0,3b3349318,1.0,1,12
1,2,307,0,2,2,0,0,2,1,2,1,2,1,1,80,41326,6949,0,0bd83ba72,1.0,2,14
2,1,265,0,3,1,5,6,1,2,2,2,2,1,3,0,41326,3955,0,b2985c2b7,3.0,0,153
2,12,266,0,2,7,0,0,2,1,2,2,2,1,1,0,41326,2138,0,e65a26822,4.0,4,135
2,2,292,265,1,1,7,0,1,2,2,2,2,1,1,0,41326,841,0,0644da7d9,1.0,3,17
1,36,307,0,2,1,2,0,1,2,1,1,1,1,1,0,41326,710,0,6f7d23e2d,7.0,4,83
2,36,282,0,2,6,0,0,2,3,1,1,1,1,1,0,41401,2852,0,f274e2f1a,4.0,0,170
1,2,307,0,3,1,2,0,2,1,2,1,2,1,5,0,41326,710,0,29ca8f313,5.0,3,115
2,2,265,0,2,1,5,7,2,2,2,2,2,1,1,0,41326,6180,0,393d6bda1,2.0,1,23
1,48,205,0,1,1,0,0,1,2,1,1,2,1,1,0,41401,1261,0,bb05c1ce8,0.0,1,31
1,2,307,0,1,1,2,7,2,1,2,2,2,1,4,0,41327,3015,0,b47b947be,4.0,4,20
2,3,266,0,1,1,7,0,2,2,1,1,3,1,1,0,41327,2910,0,b859b9fa0,3.0,2,29
1,48,109,0,1,3,0,0,3,2,1,1,1,1,1,200,41326,1178,0,b5931099f,3.0,2,52
1,24,205,0,2,1,2,7,1,2,3,3,2,1,1,0,41401,2467,0,f0542fb45,0.0,0,73
2,2,266,0,2,4,7,0,1,1,2,2,2,1,1,0,41326,225,0,46b603304,3.0,2,29
2,4,265,265,2,1,2,6,2,1,2,2,2,1,2,0,41336,171,0,5ee34f0d2,0.0,4,125
1,5,307,0,1,2,0,0,2,1,1,1,1,1,1,0,41326,5323,0,611045510,5.0,2,34
1,2,307,0,1,1,7,0,2,1,1,1,2,1,1,0,41326,4507,0,a24a102b1,8.0,2,39
2,4,265,0,2,1,2,0,2,2,2,1,2,1,1,0,41401,3067,0,b596f518f,2.0,4,11
2,4,266,0,2,1,0,0,2,1,3,3,2,1,1,100,41401,455,0,b898e8d6c,1.0,3,22
2,17,266,0,2,1,6,0,2,1,1,1,1,1,1,100,41326,2201,0,506d810c6,1.0,0,42
2,1,266,0,1,1,0,0,2,1,2,2,2,1,1,0,41326,2073,0,955d40492,1.0,3,28
2,2,265,0,2,7,0,0,1,2,1,1,2,1,1,0,41332,103,0,57ffecfd8,3.0,2,41
1,24,307,0,1,1,5,0,2,1,1,1,1,1,1,0,41401,5715,0,711f68f74,11.0,0,82
2,8,265,266,3,2,6,7,2,1,1,1,1,1,3,0,41401,7076,0,a5746676d,3.0,4,77
2,1,265,0,1,1,7,0,1,2,2,1,2,1,1,0,41335,33,0,89a41673f,10.0,1,57
2,6,254,254,2,1,4,7,2,1,3,3,3,1,2,0,41325,1194,0,78c894840,3.0,4,4
2,2,266,0,3,1,2,7,1,1,2,2,2,1,2,0,41327,3603,0,dc515f454,1.0,0,51
1,2,307,0,1,2,0,0,2,1,1,1,2,1,1,0,41326,1078,0,eda903960,6.0,1,67
2,5,266,0,2,7,0,0,1,2,2,2,2,1,1,0,41326,2960,0,c32c88fc6,1.0,0,7
1,2,307,0,3,1,2,7,2,1,2,2,2,1,5,0,41326,3183,2,01142a354,10.0,3,104
2,12,266,0,2,1,6,0,2,1,1,1,1,1,1,30,41326,2804,0,f994b2e74,1.0,0,3
1,18,179,179,1,2,0,0,2,3,3,3,1,1,1,0,41401,3727,0,6a9f15d94,4.0,1,125
1,3,307,0,2,1,2,0,2,1,2,2,2,1,2,0,41326,5945,0,4bcc7910d,2.0,4,23
2,12,266,266,1,3,7,0,2,1,1,1,1,1,2,0,41401,6693,0,d0bc14f47,2.0,4,24
1,50,109,0,1,3,0,0,3,3,1,1,2,1,1,0,41326,1629,0,89a6620e3,3.0,1,165
2,3,265,0,3,2,5,6,2,2,2,2,2,1,4,0,41401,1877,0,68f6eb073,2.0,1,49
2,2,266,0,1,1,6,0,1,1,2,2,2,1,1,0,41401,2629,0,e27cb9ac7,3.0,1,43
2,1,265,0,1,1,4,7,2,2,2,2,2,1,1,0,41326,6021,0,ac35bae60,1.0,2,37
1,36,109,0,2,3,0,0,3,2,1,1,2,1,1,500,41326,5431,0,5ddd23d0e,1.0,0,15
1,4,17,307,2,2,7,0,3,3,1,1,2,1,1,0,41326,6980,0,335eacf2d,3.0,3,22
1,2,307,307,1,2,0,0,2,2,2,1,2,1,1,0,41326,5096,0,5ef0ffe23,5.0,3,3
2,3,266,0,1,4,5,0,2,1,2,2,2,1,1,0,41326,4227,0,65c1d2996,3.0,1,32
1,12,179,0,1,1,0,0,1,2,1,1,2,1,1,200,41401,4324,0,dee83f1f3,2.0,0,31
2,3,266,0,1,1,7,0,2,1,1,1,3,1,1,0,41326,2617,0,80785f31f,6.0,2,28
1,2,307,307,2,2,0,0,2,2,1,1,3,1,2,0,41324,2572,0,6f5eab89b,1.0,1,16
2,2,266,0,1,6,7,0,2,1,2,1,2,1,1,0,41401,5579,0,826c26e34,5.0,2,41
1,9,141,0,1,1,0,0,3,1,3,3,3,1,1,0,41326,4791,0,ed08c717d,1.0,2,30
2,18,265,0,2,5,0,0,2,2,1,1,2,1,1,0,41326,2551,0,7b84a3913,4.0,1,43
2,2,264,265,2,1,6,7,2,2,2,1,2,1,1,50,41326,1969,0,c69842c2a,7.0,3,241
2,3,265,0,1,1,7,0,2,2,2,2,2,1,1,0,41326,6739,0,45dba413a,5.0,1,60
1,3,128,307,2,1,2,7,2,1,1,1,2,1,1,0,41326,4102,0,2f0abd493,6.0,3,167
2,1,266,0,1,2,7,0,2,1,3,3,3,1,1,0,41401,5791,0,baf77a776,4.0,0,150
2,2,285,266,2,1,3,0,1,2,2,2,2,1,1,100,41327,7057,0,e0b6196d9,3.0,1,31
1,24,307,0,2,1,0,0,1,2,3,3,3,1,1,0,41326,140,0,5945e7484,1.0,0,68
2,2,266,0,2,3,4,0,2,2,3,3,3,1,1,0,41326,148,0,98b1b003d,6.0,2,20
1,2,114,141,2,5,0,0,3,1,1,1,2,1,1,0,41401,2852,0,dcf813733,1.0,0,44
1,7,307,0,2,1,2,0,2,1,1,1,2,1,1,250,41327,889,0,1baa0fdd5,1.0,0,1
1,2,307,307,2,2,0,0,2,1,2,2,2,1,1,0,41326,2227,0,43fe381b3,23.0,3,150
1,12,307,0,2,1,0,0,1,2,3,3,2,1,1,0,41401,3813,0,27c4981c9,0.0,4,92
2,1,266,0,1,1,7,0,1,2,2,1,2,1,1,0,41327,5965,2,2b3d754de,8.0,1,83
2,24,266,0,1,4,7,0,2,1,2,1,2,1,1,0,41336,1632,0,12f1b203e,1.0,0,3
1,24,189,0,2,1,0,0,3,1,1,1,2,1,1,600,41326,2161,0,0594ed847,2.0,3,45
1,27,307,0,2,2,7,0,2,1,1,1,1,1,1,0,41401,5454,0,9d66ac1e7,6.0,4,79
2,1,266,0,1,1,3,7,1,1,2,2,2,1,2,0,41401,3477,0,414e5ba55,3.0,2,34
1,12,218,0,2,1,2,7,1,2,1,2,2,1,1,0,41401,5140,0,c60f9ef7d,2.0,0,54
1,3,307,0,1,1,2,0,2,1,1,1,1,1,2,0,41326,6750,0,10b669bea,3.0,3,82
2,3,306,0,1,1,7,0,1,1,1,1,2,1,1,0,41326,6717,0,775da0afe,3.0,4,75
1,8,213,189,2,1,2,0,2,1,3,1,2,1,1,0,41401,5387,0,89d4cef63,1.0,2,49
2,2,292,266,3,1,3,0,1,2,2,2,2,1,3,0,41326,1736,0,0cce7d218,8.0,1,38
1,9,307,0,1,7,0,0,2,1,1,1,1,1,1,110,41326,2804,0,047968852,1.0,0,16
1,6,307,0,2,2,0,0,2,1,3,3,3,1,1,0,41401,84,0,8d34aa54b,3.0,0,109
1,4,307,0,1,1,7,0,1,1,1,1,2,1,1,200,41326,5959,0,bc14cca27,1.0,4,316
2,5,285,264,1,1,6,7,3,3,1,1,2,1,1,0,41326,325,0,82d9cd76e,5.0,3,76
1,4,307,0,1,1,0,0,2,2,2,2,2,2,1,0,41401,3582,0,d5e351a09,4.0,4,188
2,3,266,0,2,4,5,7,2,1,2,1,2,1,1,0,41326,2935,0,81af50144,9.0,3,24
2,1,266,0,3,4,7,0,2,1,2,1,2,1,2,0,41326,6191,0,4dcee3363,4.0,1,76
1,3,307,0,2,3,0,0,2,1,1,1,2,1,1,0,41401,2852,0,4c7d71274,1.0,0,93
1,2,307,0,3,2,7,0,1,1,1,1,2,1,3,0,41326,2846,0,078a750ec,7.0,0,154
2,0,265,0,1,2,5,0,1,2,2,2,2,1,1,0,41326,1462,0,cccaecca8,4.0,0,21
1,13,307,0,2,2,0,0,2,1,1,1,1,1,1,0,41401,6429,0,640683dd9,6.0,0,14
1,1,307,218,2,1,2,7,2,1,2,2,2,1,1,0,41326,4791,0,f89f0e01d,3.0,2,51
2,3,265,265,1,2,0,0,1,2,2,2,2,1,1,0,41326,999,0,809197a23,4.0,0,6
2,24,266,266,3,1,2,7,3,1,2,2,2,1,5,0,41326,75,0,9c6fdbcb4,5.0,4,15
2,3,299,0,2,1,6,7,2,1,1,1,2,1,1,0,41326,241,0,c0a0a48a0,2.0,1,9
1,48,103,0,2,1,3,0,3,2,2,2,2,1,1,0,41326,821,0,f33406495,3.0,1,57
2,5,288,266,1,1,6,7,2,1,2,1,2,1,1,0,41401,3269,0,360f2c8b9,1.0,2,90
2,6,266,0,1,1,0,0,2,1,3,3,3,1,1,0,41401,2224,0,1eb9e12e8,4.0,2,96
1,1,44,0,1,1,0,0,2,1,2,1,2,1,1,0,41401,2220,0,a1c6560aa,1.0,0,65
1,2,307,0,1,2,0,0,2,1,1,1,2,1,1,0,41326,6880,0,0d635d0b4,2.0,2,39
1,2,307,307,2,1,7,0,2,2,2,1,2,1,1,0,41326,5096,0,427343625,4.0,3,2
2,3,266,0,1,3,7,0,1,1,1,1,2,1,1,0,41401,5387,0,d0c81c563,5.0,2,41
2,1,265,265,3,1,3,0,1,2,2,2,2,1,5,0,41326,3149,0,989e61978,4.0,4,24
2,2,266,0,2,2,0,0,1,2,2,2,2,1,1,0,41330,160,0,469e709ba,1.0,4,29
2,10,266,0,1,1,0,0,3,1,2,2,2,1,1,0,41401,5091,0,b748dc1da,2.0,4,10
1,76,307,307,3,1,3,7,2,1,1,1,2,1,2,0,41326,1949,2,67be298a7,3.0,4,45
1,12,179,0,2,2,0,0,2,3,1,1,2,1,1,100,41332,718,0,69a6541ea,4.0,0,33
1,2,307,0,1,1,2,0,2,1,1,1,2,1,1,0,41326,1003,0,b940cf8b8,7.0,4,17
2,2,265,0,1,1,6,7,2,2,2,1,2,1,1,0,41326,1766,0,3a77cd63a,1.0,0,53
2,2,299,0,3,1,4,6,2,2,2,2,2,1,2,0,41326,648,0,37f127385,2.0,2,31
2,18,265,0,1,7,0,0,2,2,2,2,2,1,1,100,41325,5074,0,8fcaaf6e0,3.0,4,57
1,2,307,0,2,7,0,0,2,2,2,2,2,1,1,0,41332,372,0,009239f92,5.0,3,39
1,12,307,0,1,1,5,0,3,2,3,1,2,1,1,0,41326,1972,0,ffa1dc3cf,2.0,0,22
1,12,307,0,1,4,0,0,2,1,1,1,2,1,1,0,41401,2709,0,46c44f7bc,3.0,4,53
1,6,60,0,1,7,0,0,1,3,1,1,1,1,1,0,41401,70,0,ba4811f35,1.0,2,20
2,17,266,0,1,1,6,7,2,1,1,1,1,1,1,0,41326,3052,0,35178a75a,7.0,2,79
1,3,307,78,2,1,2,0,2,2,1,1,2,1,1,0,41326,6980,0,2dd6e4186,4.0,2,30
2,3,266,303,2,1,2,4,2,2,2,2,2,1,1,0,41326,4457,1,40de6ecb5,3.0,2,99
2,4,299,299,3,1,0,0,2,2,2,2,2,1,3,0,41401,2310,0,37ea8d2db,11.0,4,82
2,1,266,0,3,1,6,0,2,1,2,2,2,1,2,0,41335,6279,0,2f1c0947d,3.0,2,46
2,8,266,0,1,1,2,0,1,1,1,1,1,1,1,0,41401,7068,0,fc65c8cd8,4.0,0,6
1,2,307,0,3,2,4,7,2,2,2,2,3,1,4,0,41401,3449,0,fb9833d4b,5.0,4,65
1,3,307,0,2,1,0,0,1,2,3,3,2,1,1,0,41401,3419,0,6ab29b3d4,2.0,2,55
1,4,307,0,2,1,7,0,2,2,1,1,2,1,1,0,41401,5715,0,b7f8c5bb2,6.0,0,78
1,30,76,0,1,1,7,0,2,2,3,3,3,1,1,0,41326,4754,0,19653e9f4,0.0,0,36
1,2,307,0,2,2,5,0,2,2,2,1,2,1,1,0,41401,5069,0,55f8f6120,1.0,3,25
1,3,307,0,1,2,0,0,2,1,1,2,1,1,1,0,41335,630,0,50309182e,1.0,0,43
1,14,128,0,2,2,7,0,1,1,1,1,2,1,1,50,41326,1147,0,a0fb13b2e,1.0,1,45
1,4,307,307,1,4,0,0,1,1,1,1,3,1,1,0,41401,847,0,1ef4df30d,2.0,4,37
2,3,264,266,3,1,4,6,2,2,2,1,2,1,4,0,41401,4801,0,66832a1e1,7.0,2,56
1,3,307,0,1,2,7,0,2,1,2,2,2,1,1,0,41401,5149,0,393e0c8a5,3.0,1,21
1,12,109,0,1,3,0,0,3,3,1,1,3,1,1,0,41336,1447,0,c220b4764,1.0,1,40
2,0,265,0,3,1,2,7,2,2,2,2,2,1,3,0,41326,4815,0,b5295b0e2,4.0,1,47
2,3,300,0,2,1,4,6,1,1,3,3,3,1,1,0,41401,1211,0,9ca285b35,4.0,0,36
1,8,307,0,1,4,5,0,3,1,1,1,1,1,1,80,41326,3749,0,f1d86e6ea,2.0,4,50
2,3,266,0,1,1,6,0,1,1,2,1,2,1,1,0,41401,4855,0,dd42b35eb,4.0,2,48
1,3,307,307,2,1,0,0,2,2,1,1,2,1,1,0,41326,1003,0,7a12a494f,9.0,4,23
2,4,266,0,3,1,2,6,2,1,1,1,2,1,2,0,41326,1766,0,576538092,12.0,0,59
2,1,266,0,3,1,4,7,2,1,2,2,2,1,4,0,41326,3870,0,b932b3915,7.0,2,141
2,10,266,0,3,2,6,7,2,2,2,1,2,1,3,0,41401,3395,0,e47e158be,3.0,0,94
2,2,266,0,2,6,7,0,2,1,1,1,1,1,1,0,41326,5600,0,c44a94d4b,4.0,1,43
2,6,266,0,1,1,7,0,2,1,1,1,3,1,1,0,41401,3203,0,c8b38c65e,6.0,4,10
2,12,295,0,3,2,7,0,2,2,1,1,1,1,2,0,41336,4652,0,e18d31575,5.0,4,194
2,2,266,0,2,6,7,0,1,1,2,2,2,1,1,0,41401,5363,0,5adcfc6d0,3.0,0,99
1,1,76,218,2,1,7,0,2,1,1,1,1,1,1,0,41326,4791,0,4733d5e7a,27.0,4,69
1,3,189,307,1,1,4,0,2,2,1,1,2,1,1,0,41401,4452,0,e1d1b893a,4.0,3,88
1,7,307,0,2,2,0,0,1,1,1,1,1,1,1,110,41326,5901,0,0ac6fe826,4.0,2,56
1,9,307,0,2,3,4,5,1,2,1,1,1,1,1,0,41326,3684,0,c3c27d97c,3.0,1,46
2,3,266,0,3,1,3,4,2,1,2,1,3,1,2,0,41326,6527,0,b9372348e,4.0,0,31
2,2,266,0,1,6,7,0,2,1,1,1,2,1,1,70,41326,2398,0,1952397d3,2.0,2,21
2,4,266,0,2,2,5,6,2,1,2,2,2,1,1,0,41401,4510,0,132670005,2.0,4,50
1,1,307,0,2,1,2,6,2,2,2,2,2,1,2,0,41327,4178,0,eed4b685b,5.0,2,68
1,10,307,0,2,1,2,0,1,1,1,1,1,1,1,0,41326,3764,0,c0574c31a,2.0,3,24
1,24,307,0,1,2,7,0,2,2,1,3,3,1,1,0,41326,6389,0,8d9e94432,2.0,0,5
1,3,141,307,2,2,0,0,2,1,3,3,2,1,1,0,41326,6980,0,28c34e5dc,2.0,3,22
1,12,307,0,1,2,5,7,1,1,1,1,1,1,1,0,41401,315,1,03193ad4e,8.0,0,113
1,18,307,0,2,2,6,0,2,2,3,3,3,1,1,0,41401,2634,0,34c4e74a9,1.0,1,38
2,8,266,0,1,6,0,0,3,1,2,1,2,1,1,0,41326,1325,0,5a46634ae,7.0,0,43
1,2,307,0,2,5,7,0,2,1,2,2,2,1,1,0,41401,199,1,428877021,5.0,2,27
1,18,307,0,1,3,5,6,2,1,3,3,3,1,2,0,41326,864,0,98ed9710d,4.0,0,73
2,6,254,0,2,1,3,0,1,1,1,1,1,2,2,0,41326,4692,0,ba42b457d,3.0,1,23
2,3,266,0,1,7,0,0,2,1,3,1,2,1,1,0,41326,6534,0,06cd6c623,3.0,2,17
1,2,307,141,2,2,0,0,2,2,1,1,2,1,1,0,41326,6980,0,102c931d8,0.0,0,28
1,5,307,0,2,2,0,0,2,1,1,1,2,1,1,0,41326,2465,0,42b4b0024,2.0,4,27
1,2,76,141,2,1,7,0,2,1,3,3,3,1,2,0,41327,5734,0,ccb658698,3.0,4,104
2,4,266,0,1,2,0,0,2,1,2,1,2,1,1,0,41327,4564,0,2de719b88,5.0,3,79
1,12,307,0,2,1,7,0,2,1,1,1,1,1,1,0,41401,74,0,bdff3528c,3.0,4,249
2,4,266,0,1,4,7,0,2,1,1,1,1,1,1,0,41401,5149,0,7a72ba3d7,1.0,4,30
1,12,307,0,2,2,0,0,2,2,1,1,1,1,1,0,41326,1487,0,7ff979d3a,3.0,3,203
1,2,307,0,1,1,5,0,2,2,2,3,2,1,1,0,41401,6621,0,ad70b1120,5.0,4,22
1,36,78,0,1,1,0,0,2,1,1,1,1,1,1,0,41330,5968,0,bb5f471dd,1.0,2,66
2,15,265,0,2,3,7,0,2,2,1,3,3,1,1,1,41401,5583,0,a8f735068,1.0,3,2
1,1,307,307,1,7,0,0,1,2,2,2,2,1,4,0,41327,4897,0,6984c8d7e,0.0,4,47
2,1,299,0,3,4,0,0,2,1,2,1,2,1,3,0,41401,2599,0,0119a01ca,3.0,0,131
2,2,299,0,3,1,6,7,2,2,2,2,2,1,3,0,41326,6671,0,cb15b5fb8,3.0,2,24
1,3,307,0,2,3,0,0,2,2,1,1,2,1,1,200,41326,2396,1,cad137e83,3.0,2,12
2,2,265,0,3,1,6,0,2,2,2,2,2,1,4,0,41326,2771,0,b988d6443,3.0,1,78
1,2,307,0,2,1,0,0,2,2,2,2,2,1,1,0,41326,145,0,d59f3a6cc,3.0,1,7
1,3,307,0,2,1,0,0,2,1,1,1,1,1,1,0,41326,4384,0,f665d8254,2.0,0,11
1,1,307,0,2,2,0,0,1,1,2,2,2,1,1,0,41326,2704,0,ed5c2d9dd,1.0,2,39
2,30,266,0,1,1,2,7,3,1,1,1,1,1,2,0,41332,919,0,de2460808,3.0,1,41
1,2,307,0,2,1,0,0,2,1,1,1,1,1,1,0,41326,1347,0,28cc87730,6.0,4,33
2,8,292,266,1,2,5,0,2,1,1,1,2,1,1,50,41326,1065,0,25c7d6c3b,8.0,2,40
1,1,307,307,2,2,0,0,2,1,2,2,2,1,1,0,41327,2289,0,82563b26e,1.0,1,23
2,1,265,265,2,1,0,0,1,2,2,2,2,1,1,0,41401,2383,0,fa2c37e6a,4.0,4,44
2,2,265,0,2,6,0,0,1,2,2,2,2,1,1,0,41326,3159,0,8489f930c,1.0,3,4
1,4,307,0,2,1,2,0,2,1,1,1,2,1,1,0,41327,889,0,f171dd578,1.0,0,38
2,3,299,0,2,2,3,0,2,1,1,1,2,1,1,0,41327,889,0,865d95420,1.0,0,36
1,8,307,307,1,2,0,0,2,1,1,1,2,1,1,0,41401,3389,0,8705145ca,10.0,2,71
1,1,15,307,3,1,7,0,2,1,2,2,2,1,2,0,41335,5881,0,b9d49b198,3.0,3,98
1,3,307,307,1,1,0,0,2,1,2,2,2,1,1,0,41326,4199,0,133c0e6b9,2.0,1,45
2,5,264,265,3,3,0,0,2,2,2,1,2,1,2,0,41401,3333,0,1d79d37b3,3.0,3,57
1,36,307,0,1,2,5,0,2,1,1,1,3,1,1,0,41326,5901,0,6831a72fd,2.0,4,47
1,5,307,0,2,1,0,0,2,2,1,1,1,1,1,0,41326,1347,0,4cc05c35d,8.0,4,45
1,2,307,0,2,2,7,0,2,3,1,1,2,1,1,0,41326,4199,0,ec7952240,1.0,1,30
2,1,265,0,1,1,7,0,1,2,2,2,2,1,1,0,41326,759,0,7f5cb9583,4.0,1,42
2,5,266,0,1,1,2,7,2,1,2,1,2,1,1,0,41327,3603,0,8489dfcf3,1.0,0,110
1,1,307,0,2,1,2,5,2,2,2,2,2,1,1,0,41401,2358,0,f9d566df8,2.0,2,16
1,24,218,58,1,1,2,7,2,3,1,1,1,1,2,200,41401,69,0,7c9fdd0ca,1.0,4,45
1,1,307,0,1,1,0,0,2,1,1,1,2,1,1,0,41326,6980,0,63a4f8b8a,7.0,3,69
1,2,307,0,1,1,2,0,2,1,3,3,2,1,1,0,41326,6980,0,1b1ddc50c,1.0,2,16
1,3,307,0,3,1,2,7,2,1,2,2,2,1,3,0,41326,4034,0,0f258665b,5.0,1,65
2,4,266,0,2,6,7,0,1,1,2,2,2,1,2,0,41326,6199,0,e5f76fab6,1.0,2,47
2,0,266,265,1,1,0,0,2,1,2,2,2,1,1,0,41326,1339,1,0633474d9,10.0,3,213
1,4,307,0,1,1,0,0,2,1,1,1,2,1,1,70,41401,2549,0,3b41cf42a,5.0,4,31
2,6,266,0,2,6,0,0,1,1,2,1,2,1,1,0,41326,6729,0,da3702af2,3.0,2,7
2,5,266,0,1,1,7,0,2,1,1,1,2,1,1,0,41401,1688,0,d74122e99,3.0,0,579
2,10,299,0,1,1,6,0,2,1,1,1,1,1,1,0,41326,3975,0,f950ddce1,2.0,0,17
2,5,266,0,1,4,7,0,2,1,2,1,2,1,1,150,41326,841,0,6ac38f654,5.0,2,97
1,2,307,0,2,2,5,7,2,2,2,2,2,1,4,0,41326,2526,0,f7550219b,5.0,2,14
2,4,292,0,2,2,6,7,3,2,2,2,2,1,1,100,41326,6266,0,0aba238d7,3.0,1,42
2,6,299,0,1,6,0,0,2,1,2,2,2,1,1,50,41326,4227,0,571ce0202,4.0,1,42
2,6,266,0,1,6,0,0,2,2,1,3,1,1,1,0,41326,6899,0,6154a6716,1.0,1,42
1,1,307,0,3,1,2,7,2,2,2,2,2,1,3,0,41326,6747,0,a6cbf7d3d,4.0,0,100
1,2,307,0,1,1,2,4,2,2,1,1,2,1,1,0,41326,6980,0,c22078c20,7.0,2,29
1,14,307,0,2,2,0,0,2,1,2,2,1,1,1,0,41326,2326,0,1f25222ce,4.0,4,126
1,2,307,307,2,2,7,0,2,1,2,1,2,1,1,0,41326,3380,2,8264b4e84,3.0,0,42
2,3,265,265,3,1,7,0,2,2,3,3,3,1,2,0,41326,896,0,5c039d8c1,7.0,1,81
2,30,266,0,2,5,6,7,2,2,1,1,1,1,1,1,41326,3986,0,2b7509f97,1.0,2,28
1,2,307,0,2,1,7,0,2,1,1,1,2,1,1,0,41326,3855,0,dac37d01d,4.0,3,17
2,1,299,265,3,1,3,7,1,2,2,1,2,1,2,30,41326,5243,0,7ec0fc838,3.0,1,64
2,1,266,0,3,1,5,7,2,1,2,2,2,1,5,0,41401,2683,0,a4ba78b62,3.0,2,37
2,4,266,0,2,1,3,7,2,1,3,1,2,1,1,0,41326,3975,0,4bfa814d0,2.0,0,6
1,19,307,0,2,1,7,0,2,1,1,1,1,1,1,50,41326,2804,0,a1953e700,3.0,0,20
2,2,242,243,2,2,0,0,1,1,2,1,2,1,1,0,41336,2081,0,553b720c2,5.0,3,74
2,17,266,0,2,1,6,7,1,1,1,3,3,2,1,0,41326,1595,0,a2a6b4117,4.0,3,112
2,12,265,0,2,7,0,0,2,2,2,1,1,1,1,0,41326,2841,0,16d4039e7,14.0,3,24
2,1,266,0,1,1,2,6,2,1,1,1,2,1,1,0,41401,455,0,beb3a6da0,2.0,1,21
2,25,265,0,3,1,2,4,1,2,2,1,2,1,12,0,41326,6730,0,a9092993a,5.0,4,37
2,2,266,0,1,1,2,7,3,1,1,1,2,1,1,0,41326,6106,0,b7d2f8186,5.0,4,10
2,2,266,0,2,1,4,0,2,1,2,2,2,1,1,0,41401,396,0,9193c38af,2.0,4,285
1,96,19,200,1,2,3,4,2,1,1,1,1,1,1,0,41401,939,0,4c2040263,2.0,3,35
2,30,299,265,1,5,0,0,4,2,1,1,1,1,1,0,41326,4549,0,1aa8ed8dc,5.0,3,94
2,3,266,0,3,2,4,5,2,1,2,2,2,1,10,0,41326,2551,0,c7b7dae2f,0.0,1,108
2,12,266,292,2,2,0,0,2,1,1,1,1,1,1,0,41326,4419,0,9625d0998,4.0,3,13
2,5,266,0,1,1,7,0,2,2,2,2,2,1,1,0,41326,6214,0,32db5a03e,1.0,0,3
1,1,307,0,2,1,3,0,2,2,1,1,2,1,1,0,41326,6980,0,1dc8f0fd4,7.0,3,75
2,3,306,265,1,1,7,0,2,2,2,1,2,1,1,0,41327,4461,0,a73f792dc,5.0,0,32
1,132,307,152,2,1,0,0,1,1,1,1,2,1,1,0,41326,1360,0,7f5e7cf4a,3.0,2,111
1,7,307,0,2,2,0,0,3,2,3,3,3,1,1,0,41326,3318,0,541400630,4.0,4,10
